true_label,pred_label,x,y,z,datatime_idx,,—\‘ªƒ‰ƒxƒ‹,x•½‹Ï,y•½‹Ï,z•½‹Ï
3,3,-4.3169885,2.111372,-2.134655,921,,,,,
3,3,-4.4188223,2.1383047,-2.1520772,922,,,,,
3,3,-4.2486897,1.980435,-2.0073192,923,,,,,
3,3,-4.5205526,2.2591312,-2.0638926,924,,,,,
3,3,-4.0486927,2.3841453,-1.6907804,925,,,,,
3,3,-4.158257,2.5303102,-1.5382447,926,,,,,
3,3,-4.2105956,2.171608,-1.8640151,927,,,,,
3,3,-4.13006,3.05415,-1.9653689,928,,,,,
3,3,-3.3677945,3.0678463,-1.6926142,929,,,,,
3,3,-3.8628879,2.848257,-1.4185524,930,,,,,
3,3,-4.274555,2.8551264,-1.5844574,931,,,,,
3,3,-4.1544847,2.7108765,-1.3265405,932,,,,,
3,3,-4.068304,2.5910552,-1.455463,933,,,,,
3,3,-4.4105434,2.8207037,-1.6569378,934,,,,,
3,3,-4.2111206,2.754088,-1.5122447,935,,,,,
3,3,-4.518017,2.7298036,-1.5274023,936,,,,,
3,3,-4.3488045,2.832721,-1.3570265,937,,,,,
3,3,-3.9113374,2.6467657,-1.1982847,938,,,,,
3,3,-4.3207197,3.2679994,-1.2154056,939,,,,,
3,3,-4.430562,3.2377439,-1.3772895,940,,,,,
3,3,-4.407725,2.8582993,-0.9472132,941,,,,,
3,3,-4.172696,2.7948077,-1.0261192,942,,,,,
3,3,-4.479474,3.146996,-1.1152284,943,,,,,
3,3,-4.010379,3.2777274,-0.97044414,944,,,,,
3,3,-4.1881967,3.3816698,-1.1120205,945,,,,,
3,3,-3.8481152,3.027694,-0.61124015,946,,,,,
3,3,-3.9518929,3.2290392,-0.6386659,947,,,,,
3,3,-3.8279514,3.040718,-0.7044344,948,,,,,
3,3,-3.6350782,3.1887438,-0.82269967,949,,,,,
3,3,-4.0938993,3.1266775,-0.40131187,950,,,,,
3,3,-3.9607368,3.3045855,-0.56528556,951,,,,,
3,3,-4.516138,2.209177,-2.1701128,952,,,,,
3,3,-4.272066,1.8940358,-2.3524418,953,,,,,
3,3,-4.6268287,2.0361705,-2.0833662,954,,,,,
3,3,-4.4407444,2.2307568,-2.1979432,955,,,,,
3,3,-4.474622,2.118936,-2.1109972,956,,,,,
3,3,-4.469095,2.0998256,-2.266225,957,,,,,
3,3,-4.4905443,2.2213283,-1.9740777,958,,,,,
3,3,-4.1858993,2.4636934,-1.7575097,959,,,,,
3,3,-4.1373806,2.4898992,-1.440752,960,,,,,
3,3,-4.336172,2.188795,-1.9982346,961,,,,,
3,3,-4.249828,3.0826917,-1.9932274,962,,,,,
3,3,-3.5275528,3.0781803,-1.7577188,963,,,,,
3,3,-4.1993628,3.092594,-1.5915768,964,,,,,
3,3,-4.3758435,2.816411,-1.5929854,965,,,,,
3,3,-4.2177267,2.750693,-1.3225322,966,,,,,
3,3,-4.2228904,2.842084,-1.648524,967,,,,,
3,3,-4.4486613,2.7998772,-1.6725141,968,,,,,
3,3,-4.386118,2.7694473,-1.58125,969,,,,,
3,3,-4.5034356,2.8236723,-1.4051841,970,,,,,
3,3,-4.477607,2.9494505,-1.3920043,971,,,,,
3,3,-4.000906,2.6379817,-1.1687547,972,,,,,
3,3,-4.2447243,3.2853355,-1.1805634,973,,,,,
3,3,-4.455471,3.2208548,-1.277653,974,,,,,
3,3,-4.7871494,3.3016276,-1.1628895,975,,,,,
3,3,-4.2566385,2.928028,-0.90389663,976,,,,,
3,3,-4.5016217,3.2391267,-1.0744205,977,,,,,
3,3,-4.178183,3.5262609,-0.9933423,978,,,,,
3,3,-4.3238587,3.5269322,-1.131042,979,,,,,
3,3,-3.936211,3.129666,-0.6244209,980,,,,,
3,3,-4.0770845,3.3141625,-0.6918617,981,,,,,
3,3,-4.0401154,3.2629344,-0.7028836,982,,,,,
3,3,-3.7910137,3.1352978,-0.90308404,983,,,,,
3,3,-4.197673,3.0585938,-0.49037892,984,,,,,
3,3,-4.154092,3.1889873,-0.6355535,985,,,,,
3,3,-4.2937045,2.1416895,-1.9787738,986,,,,,
3,3,-4.2440658,2.0018466,-2.3001406,987,,,,,
3,3,-4.4896874,2.0610304,-1.8728926,988,,,,,
3,3,-4.412962,2.3350828,-2.219985,989,,,,,
3,3,-4.3562026,2.1218438,-2.0432255,990,,,,,
3,3,-4.3412704,2.0247252,-2.092509,991,,,,,
3,3,-4.6217175,2.3581948,-2.1269462,992,,,,,
3,3,-4.239932,2.5492773,-1.771731,993,,,,,
3,3,-4.187296,2.645807,-1.623812,994,,,,,
3,3,-4.3562717,2.2882438,-2.0481076,995,,,,,
3,3,-4.282692,3.140949,-1.9571033,996,,,,,
3,3,-3.647801,3.337164,-1.802382,997,,,,,
3,3,-4.159463,3.1087375,-1.5607655,998,,,,,
3,3,-4.52967,3.0062618,-1.7397612,999,,,,,
3,3,-4.387553,2.904157,-1.370668,1000,,,,,
3,3,-4.311863,2.8905668,-1.6043973,1001,,,,,
3,3,-4.4763336,3.0100715,-1.5466242,1002,,,,,
3,3,-4.4150295,2.8905048,-1.645389,1003,,,,,
3,3,-4.6099453,2.9103608,-1.3901379,1004,,,,,
3,3,-4.3520594,2.9349432,-1.2307093,1005,,,,,
3,3,-4.1955357,2.7925081,-1.2317802,1006,,,,,
3,3,-4.1088037,3.2134755,-1.1419688,1007,,,,,
3,3,-4.484127,3.334112,-1.2372994,1008,,,,,
3,3,-4.526079,3.2207618,-0.95998335,1009,,,,,
3,3,-4.3767614,3.1175096,-0.9798956,1010,,,,,
3,3,-4.4827504,3.2702055,-1.0148681,1011,,,,,
3,3,-4.083183,3.4881043,-0.85896885,1012,,,,,
3,3,-4.230034,3.4210315,-1.0291903,1013,,,,,
3,3,-3.9554417,3.1504507,-0.59639984,1014,,,,,
3,3,-4.097229,3.2717924,-0.6979567,1015,,,,,
3,3,-4.107277,3.427889,-0.6751866,1016,,,,,
3,3,-3.922728,3.3366017,-0.99821705,1017,,,,,
3,3,-4.2772713,2.9826517,-0.51278245,1018,,,,,
3,3,-4.1856327,3.1955621,-0.6440911,1019,,,,,
3,3,-4.2275534,2.2148802,-2.0387414,1020,,,,,
3,3,-4.081403,2.0367472,-2.3874612,1021,,,,,
3,3,-4.355866,2.2310977,-1.8495913,1022,,,,,
3,3,-4.3478966,2.3343182,-2.2010283,1023,,,,,
3,3,-4.309822,2.1874838,-2.1513188,1024,,,,,
3,3,-4.2664323,2.11025,-2.0552154,1025,,,,,
3,3,-4.50815,2.3545773,-1.9802427,1026,,,,,
3,3,-4.227847,2.593099,-1.7686954,1027,,,,,
3,3,-4.142295,2.6557877,-1.5350384,1028,,,,,
3,3,-4.27966,2.3717523,-1.9913832,1029,,,,,
3,3,-4.1215925,3.0699415,-1.9074199,1030,,,,,
3,3,-3.4950378,3.3853223,-1.7605569,1031,,,,,
3,3,-4.1056585,3.0630846,-1.5036242,1032,,,,,
3,3,-4.4302487,3.0797668,-1.6620607,1033,,,,,
3,3,-4.3287067,2.8892388,-1.320534,1034,,,,,
3,3,-4.362946,2.9855368,-1.6708814,1035,,,,,
3,3,-4.352982,2.969726,-1.3837514,1036,,,,,
3,3,-4.2023335,2.7508886,-1.5597553,1037,,,,,
3,3,-4.5720563,2.9545126,-1.3881241,1038,,,,,
3,3,-4.3474255,2.9956918,-1.3954723,1039,,,,,
3,3,-4.138919,2.7262194,-1.1959536,1040,,,,,
3,3,-4.089312,3.1669438,-1.1385059,1041,,,,,
3,3,-4.4247,3.3703938,-1.1646638,1042,,,,,
3,3,-4.394354,3.2246573,-1.0018759,1043,,,,,
3,3,-4.422182,3.0462732,-0.9928835,1044,,,,,
3,3,-4.411066,3.238773,-0.93249273,1045,,,,,
3,3,-4.0985355,3.5541296,-0.9993276,1046,,,,,
3,3,-4.2274604,3.405086,-1.137864,1047,,,,,
3,3,-4.110958,3.3132405,-0.69360775,1048,,,,,
3,3,-4.194544,3.38883,-0.7210536,1049,,,,,
3,3,-4.19203,3.564889,-0.78087145,1050,,,,,
3,3,-3.8892648,3.283436,-0.9054938,1051,,,,,
3,3,-4.4805994,3.1219451,-0.5839014,1052,,,,,
3,3,-4.166507,3.2444434,-0.6273927,1053,,,,,
3,3,-4.171048,2.166224,-1.9403162,1054,,,,,
3,3,-3.921909,2.0451179,-2.1070783,1055,,,,,
3,3,-4.2526813,2.236659,-1.5714505,1056,,,,,
3,3,-4.386517,2.4048667,-2.1897554,1057,,,,,
3,3,-4.3006954,2.2165997,-2.0049126,1058,,,,,
3,3,-4.2332745,2.0706928,-1.8285629,1059,,,,,
3,3,-4.5358877,2.470881,-1.9990792,1060,,,,,
3,3,-4.2625437,2.7877908,-1.7511585,1061,,,,,
3,3,-4.3319325,2.79669,-1.6193619,1062,,,,,
3,3,-4.265754,2.4295478,-1.9390502,1063,,,,,
3,3,-4.186009,3.1945448,-1.808522,1064,,,,,
3,3,-3.4957628,3.3571904,-1.588331,1065,,,,,
3,3,-4.13155,3.219922,-1.4784334,1066,,,,,
3,3,-4.390189,3.176303,-1.5742902,1067,,,,,
3,3,-4.175338,2.8250303,-1.1584003,1068,,,,,
3,3,-4.3346086,3.0497909,-1.5705221,1069,,,,,
3,3,-4.3132715,2.9783707,-1.3335257,1070,,,,,
3,3,-4.2531104,2.7936752,-1.5057856,1071,,,,,
3,3,-4.5749583,2.9880557,-1.3693111,1072,,,,,
3,3,-4.3882046,2.9917722,-1.3314042,1073,,,,,
3,3,-4.0558143,2.5531838,-0.9872661,1074,,,,,
3,3,-4.1188083,3.1263099,-1.1075882,1075,,,,,
3,3,-4.4371133,3.3763113,-1.1305354,1076,,,,,
3,3,-4.2711067,3.0910249,-0.85878944,1077,,,,,
3,3,-4.421546,2.9672976,-0.9009428,1078,,,,,
3,3,-4.422026,3.2300007,-0.9579654,1079,,,,,
3,3,-4.0532484,3.4609365,-0.93891776,1080,,,,,
3,3,-4.0849113,3.3366005,-1.0755856,1081,,,,,
3,3,-4.106092,3.3314767,-0.6361389,1082,,,,,
3,3,-4.198202,3.3708615,-0.7155173,1083,,,,,
3,3,-4.039406,3.4517975,-0.77995926,1084,,,,,
3,3,-3.876666,3.3825307,-0.8953341,1085,,,,,
3,3,-4.392024,3.0711482,-0.58460927,1086,,,,,
3,3,-4.164754,3.2634802,-0.6195005,1087,,,,,
3,3,-4.1888638,2.2277095,-2.043324,1088,,,,,
3,3,-3.999196,2.0324974,-2.3178792,1089,,,,,
3,3,-4.4201255,2.396923,-1.908024,1090,,,,,
3,3,-4.3412695,2.464397,-2.1156583,1091,,,,,
3,3,-4.343011,2.35153,-2.1707673,1092,,,,,
3,3,-4.3818035,2.2027104,-2.0427778,1093,,,,,
3,3,-4.518764,2.4185064,-1.937482,1094,,,,,
3,3,-4.298399,2.9686565,-1.7915885,1095,,,,,
3,3,-4.176255,2.8638556,-1.5169673,1096,,,,,
3,3,-4.2639747,2.5687714,-2.0161119,1097,,,,,
3,3,-4.1123533,3.4330752,-1.8011416,1098,,,,,
3,3,-3.4827685,3.5231543,-1.6327274,1099,,,,,
3,3,-4.18591,3.4573832,-1.5906041,1100,,,,,
3,3,-4.3461523,3.2338953,-1.6076913,1101,,,,,
3,3,-3.9797416,2.7426105,-1.0010422,1102,,,,,
3,3,-4.232852,3.0634012,-1.4342399,1103,,,,,
3,3,-4.3232517,3.024002,-1.3383191,1104,,,,,
3,3,-4.206764,2.7994833,-1.4650345,1105,,,,,
3,3,-4.4538984,3.0116372,-1.2857333,1106,,,,,
3,3,-4.393318,3.0580952,-1.2768624,1107,,,,,
3,3,-4.171648,2.7535567,-1.1657257,1108,,,,,
3,3,-4.164546,3.2044377,-1.1130284,1109,,,,,
3,3,-4.3286667,3.3255095,-1.0857639,1110,,,,,
3,3,-4.381814,3.2910638,-0.9778544,1111,,,,,
3,3,-4.405155,3.1054788,-1.0108151,1112,,,,,
3,3,-4.3653355,3.2609172,-0.9355942,1113,,,,,
3,3,-4.185847,3.6198683,-0.9312614,1114,,,,,
3,3,-4.182738,3.4973216,-1.1088513,1115,,,,,
3,3,-4.1880636,3.416718,-0.7147933,1116,,,,,
3,3,-4.2079325,3.3989086,-0.7534474,1117,,,,,
3,3,-4.1195955,3.4981918,-0.76281697,1118,,,,,
3,3,-3.9297485,3.3882432,-0.9132513,1119,,,,,
3,3,-4.439065,3.0496886,-0.5935644,1120,,,,,
3,3,-4.149251,3.2370257,-0.5514624,1121,,,,,
3,3,-4.0956554,2.2638106,-2.1121197,1122,,,,,
3,3,-4.045752,2.0648425,-2.2899647,1123,,,,,
3,3,-4.2749906,2.2732074,-1.839195,1124,,,,,
3,3,-4.23258,2.420831,-2.2322538,1125,,,,,
3,3,-4.2502213,2.1945274,-2.0917788,1126,,,,,
3,3,-4.2938557,2.0662663,-1.9893502,1127,,,,,
3,3,-4.3924756,2.3414602,-2.001048,1128,,,,,
3,3,-4.1810904,2.828919,-1.644151,1129,,,,,
3,3,-4.0658865,2.7749896,-1.4642229,1130,,,,,
3,3,-4.206884,2.4753056,-1.9801689,1131,,,,,
3,3,-4.0355425,3.3708253,-1.7584367,1132,,,,,
3,3,-3.3878767,3.4026933,-1.4613314,1133,,,,,
3,3,-4.1453347,3.3645186,-1.5217483,1134,,,,,
3,3,-4.255352,3.2194686,-1.6098046,1135,,,,,
3,3,-4.0932074,2.9916396,-1.1696749,1136,,,,,
3,3,-4.2608624,3.0675611,-1.4353144,1137,,,,,
3,3,-4.28764,3.0641212,-1.2465522,1138,,,,,
3,3,-4.235335,2.8869658,-1.5321691,1139,,,,,
3,3,-4.4074106,3.153759,-1.2320788,1140,,,,,
3,3,-4.396781,3.0501325,-1.2942228,1141,,,,,
3,3,-4.096958,2.6734765,-1.103323,1142,,,,,
3,3,-4.1082325,3.1590314,-1.122447,1143,,,,,
3,3,-4.4188666,3.3800578,-1.0507575,1144,,,,,
3,3,-4.372305,3.2868328,-0.91951996,1145,,,,,
3,3,-4.321987,3.119123,-1.0762779,1146,,,,,
3,3,-4.396075,3.364964,-0.96652967,1147,,,,,
3,3,-3.9797065,3.3916643,-0.80693156,1148,,,,,
3,3,-4.1509876,3.4213014,-1.0762104,1149,,,,,
3,3,-4.0939794,3.3738708,-0.71954775,1150,,,,,
3,3,-4.1290045,3.4721155,-0.74606943,1151,,,,,
3,3,-4.115969,3.493533,-0.73179615,1152,,,,,
3,3,-3.8827,3.4914753,-0.93193096,1153,,,,,
3,3,-4.388722,3.006415,-0.6207447,1154,,,,,
3,3,-4.116049,3.1731756,-0.58127975,1155,,,,,
3,3,-3.94728,2.1479616,-1.9234345,1156,,,,,
3,3,-4.184409,2.2348552,-2.380033,1157,,,,,
3,3,-4.1554155,2.3341818,-1.9275954,1158,,,,,
3,3,-4.138441,2.420117,-2.150861,1159,,,,,
3,3,-4.2440705,2.279801,-2.168416,1160,,,,,
3,3,-4.475453,2.1818142,-2.0408816,1161,,,,,
3,3,-4.4620466,2.4380355,-1.9788332,1162,,,,,
3,3,-4.1918674,2.8437161,-1.7955047,1163,,,,,
3,3,-4.142744,2.8446207,-1.6355301,1164,,,,,
3,3,-4.3669386,2.6364567,-1.9890159,1165,,,,,
3,3,-4.197826,3.4334962,-1.8016787,1166,,,,,
3,3,-3.32431,3.3224525,-1.444917,1167,,,,,
3,3,-4.1183605,3.3943458,-1.6077313,1168,,,,,
3,3,-4.2322574,3.2819636,-1.6137159,1169,,,,,
3,3,-4.127722,3.0710843,-1.1379993,1170,,,,,
3,3,-4.26091,3.1755238,-1.4212519,1171,,,,,
3,3,-4.357554,3.095997,-1.2728801,1172,,,,,
3,3,-4.321927,3.0127556,-1.5540612,1173,,,,,
3,3,-4.5308027,3.223409,-1.1901948,1174,,,,,
3,3,-4.4726305,3.1891446,-1.2759117,1175,,,,,
3,3,-4.2647657,2.7315147,-1.2284164,1176,,,,,
3,3,-4.237157,3.1697602,-1.102965,1177,,,,,
3,3,-4.480995,3.4708796,-0.9798399,1178,,,,,
3,3,-4.465107,3.2300258,-0.901369,1179,,,,,
3,3,-4.2931533,3.0415306,-0.9748779,1180,,,,,
3,3,-4.3675156,3.3443403,-0.92329717,1181,,,,,
3,3,-4.156117,3.4441643,-0.7946212,1182,,,,,
3,3,-4.0649166,3.4355092,-1.0206603,1183,,,,,
3,3,-4.1258063,3.3973405,-0.67987955,1184,,,,,
3,3,-4.178945,3.439825,-0.7420137,1185,,,,,
3,3,-4.2425404,3.5698183,-0.6955447,1186,,,,,
3,3,-3.7044005,3.4607987,-0.83969295,1187,,,,,
3,3,-4.43653,3.1328363,-0.6788205,1188,,,,,
3,3,-4.156625,3.3513045,-0.58802074,1189,,,,,
3,3,-3.8513644,2.2317333,-1.8971288,1190,,,,,
3,3,-4.1120005,2.2924285,-2.3058858,1191,,,,,
3,3,-3.8524141,2.1640527,-1.7257279,1192,,,,,
3,3,-3.9879222,2.3801105,-2.11249,1193,,,,,
3,3,-4.194372,2.301251,-2.0804765,1194,,,,,
3,3,-4.3094344,2.162262,-1.8918946,1195,,,,,
3,3,-4.4285617,2.5058732,-2.006862,1196,,,,,
3,3,-3.9906008,2.6777036,-1.5486187,1197,,,,,
3,3,-3.974068,2.9241142,-1.4397526,1198,,,,,
3,3,-4.1881647,2.6931543,-1.8776556,1199,,,,,
3,3,-4.003023,3.3465514,-1.6570494,1200,,,,,
3,3,-3.1748862,3.2240813,-1.3288378,1201,,,,,
3,3,-4.0008154,3.3616438,-1.4334146,1202,,,,,
3,3,-4.1547613,3.2407098,-1.3798529,1203,,,,,
3,3,-3.9223561,2.886267,-0.8660983,1204,,,,,
3,3,-4.134936,3.1534104,-1.2739794,1205,,,,,
3,3,-4.3115153,3.1328917,-1.2860255,1206,,,,,
3,3,-4.157323,3.1579185,-1.307112,1207,,,,,
3,3,-4.447549,3.1767373,-0.93830365,1208,,,,,
3,3,-4.300191,3.2136197,-1.0993493,1209,,,,,
3,3,-4.2262435,2.7420707,-1.1847717,1210,,,,,
3,3,-4.2414246,3.206387,-1.0637445,1211,,,,,
3,3,-4.228277,3.3747606,-0.77758825,1212,,,,,
3,3,-4.3037195,3.1505413,-0.83475316,1213,,,,,
3,3,-4.2206388,2.9504948,-0.9526899,1214,,,,,
3,3,-4.1648703,3.2693462,-0.8517638,1215,,,,,
3,3,-4.037347,3.5377955,-0.7069926,1216,,,,,
3,3,-3.9111395,3.2703493,-0.95914125,1217,,,,,
3,3,-4.1074877,3.371818,-0.6553459,1218,,,,,
3,3,-4.006831,3.3205898,-0.7356409,1219,,,,,
3,3,-4.129961,3.537142,-0.63004637,1220,,,,,
3,3,-3.556897,3.3828735,-0.72627366,1221,,,,,
3,3,-4.253564,3.099183,-0.58389044,1222,,,,,
3,3,-4.0155325,3.1654143,-0.43703443,1223,,,,,
4,4,1.0666367,2.1485608,1.065853,1224,,,,,
4,4,1.2362112,2.4969554,0.7013267,1225,,,,,
4,4,1.588829,2.190504,1.0912998,1226,,,,,
4,4,1.0459266,2.2337453,0.87939227,1227,,,,,
4,4,1.5958784,2.4464853,1.0337332,1228,,,,,
4,4,1.4731176,2.2650166,1.1953671,1229,,,,,
4,4,1.6627274,2.598466,1.148236,1230,,,,,
4,4,1.3607394,2.7174385,1.3103591,1231,,,,,
4,4,1.5048071,2.7565405,1.0983486,1232,,,,,
4,4,1.2254474,2.7966714,1.1597328,1233,,,,,
4,4,1.5630859,2.8605838,1.3245842,1234,,,,,
4,4,1.5165873,2.8082752,1.3564142,1235,,,,,
4,4,1.8767402,2.9792666,1.0360544,1236,,,,,
4,4,1.5338255,2.522728,1.5441059,1237,,,,,
4,4,1.707506,2.9953303,1.2899332,1238,,,,,
4,4,1.638125,2.488287,1.2687,1239,,,,,
4,4,1.6947954,2.4097795,1.2930535,1240,,,,,
4,4,1.4532235,2.3633442,1.4580281,1241,,,,,
4,4,1.6381662,1.9671124,1.3700502,1242,,,,,
4,4,1.7115924,2.3549402,1.4506115,1243,,,,,
4,4,1.6120338,2.5543575,1.458113,1244,,,,,
4,4,1.822156,2.4155536,1.3378952,1245,,,,,
4,4,1.8544612,2.2046707,1.4766259,1246,,,,,
4,4,1.5417128,2.5399513,1.5960326,1247,,,,,
4,4,1.774796,2.2767572,1.2354615,1248,,,,,
4,4,1.7674788,2.045204,1.4300694,1249,,,,,
4,4,1.6931324,2.2158337,1.6544151,1250,,,,,
4,4,1.6617126,2.1112208,1.4817712,1251,,,,,
4,4,1.8011955,2.2186282,1.5147271,1252,,,,,
4,4,2.1601372,1.6984313,1.4096742,1253,,,,,
4,4,1.8418567,1.7673631,1.393916,1254,,,,,
4,4,1.8181441,1.3443027,1.1405003,1255,,,,,
4,4,2.1389437,2.0762959,1.3819823,1256,,,,,
4,4,1.7879328,1.7000518,1.1791694,1257,,,,,
4,4,1.0240544,2.0128963,0.99933124,1258,,,,,
4,4,1.1896515,2.2373474,0.60323215,1259,,,,,
4,4,1.379639,2.1756356,1.0660903,1260,,,,,
4,4,0.83746433,1.8829019,0.75434804,1261,,,,,
4,4,1.497879,2.2864802,1.0018551,1262,,,,,
4,4,1.4367638,2.2014768,1.1973825,1263,,,,,
4,4,1.524936,2.561944,1.1016712,1264,,,,,
4,4,1.2848332,2.6417367,1.2742319,1265,,,,,
4,4,1.3345522,2.678264,1.0892401,1266,,,,,
4,4,1.1797973,2.754928,1.1091344,1267,,,,,
4,4,1.4734507,2.794636,1.243481,1268,,,,,
4,4,1.4951239,2.7522385,1.3476105,1269,,,,,
4,4,1.799417,2.9046278,1.0585482,1270,,,,,
4,4,1.2814677,2.4342403,1.5094041,1271,,,,,
4,4,1.5998569,2.9807792,1.2780411,1272,,,,,
4,4,1.5598025,2.5384922,1.2767978,1273,,,,,
4,4,1.6628705,2.4562669,1.3353963,1274,,,,,
4,4,1.3635008,2.538568,1.5358095,1275,,,,,
4,4,1.5646164,2.0603037,1.4296321,1276,,,,,
4,4,1.5803103,2.4467769,1.5031463,1277,,,,,
4,4,1.584134,2.616414,1.4897003,1278,,,,,
4,4,1.8252726,2.6146083,1.3578324,1279,,,,,
4,4,1.7149291,2.2283325,1.4574296,1280,,,,,
4,4,1.396644,2.572198,1.6101646,1281,,,,,
4,4,1.6327567,2.3068645,1.2719092,1282,,,,,
4,4,1.5960565,1.7397622,1.4460065,1283,,,,,
4,4,1.6318249,2.2500265,1.6116785,1284,,,,,
4,4,1.6843499,2.2807379,1.579256,1285,,,,,
4,4,1.759304,2.129179,1.5308353,1286,,,,,
4,4,2.01403,1.7332138,1.4331343,1287,,,,,
4,4,1.8324507,1.7533065,1.4750327,1288,,,,,
4,4,2.0048718,1.3930961,1.1289871,1289,,,,,
4,4,1.9566495,2.0559146,1.4017254,1290,,,,,
4,4,1.8968062,1.7078831,1.1429167,1291,,,,,
4,4,0.93102133,2.282787,0.8306215,1292,,,,,
4,4,1.1869318,2.479603,0.4975162,1293,,,,,
4,4,1.2600446,2.335063,0.9335663,1294,,,,,
4,4,0.91457343,2.0971055,0.54236543,1295,,,,,
4,4,1.4599892,2.4669003,0.86248934,1296,,,,,
4,4,1.4408249,2.256709,1.1121421,1297,,,,,
4,4,1.5278636,2.7063713,0.992153,1298,,,,,
4,4,1.31386,2.767456,1.1925573,1299,,,,,
4,4,1.1518192,2.5606413,1.0058379,1300,,,,,
4,4,1.2821604,2.7631023,0.9586953,1301,,,,,
4,4,1.4895205,2.8772645,1.111273,1302,,,,,
4,4,1.5755752,2.7889147,1.3139398,1303,,,,,
4,4,1.7528565,2.7393274,0.95283175,1304,,,,,
4,4,1.3925182,2.5757146,1.4772632,1305,,,,,
4,4,1.5788972,2.74148,1.1920211,1306,,,,,
4,4,1.545085,2.4734795,1.1197317,1307,,,,,
4,4,1.614136,2.5219483,1.1938374,1308,,,,,
4,4,1.5136297,2.562386,1.5159914,1309,,,,,
4,4,1.5420434,1.8760486,1.2699926,1310,,,,,
4,4,1.6258837,2.4124424,1.3980353,1311,,,,,
4,4,1.6261258,2.613304,1.4390895,1312,,,,,
4,4,1.8190457,2.6039648,1.2719986,1313,,,,,
4,4,1.6999371,2.1579423,1.3391318,1314,,,,,
4,4,1.4883859,2.6025915,1.5760455,1315,,,,,
4,4,1.7225579,2.1338582,1.1506608,1316,,,,,
4,4,1.7204775,1.7406241,1.4023362,1317,,,,,
4,4,1.6294427,2.289114,1.4747521,1318,,,,,
4,4,1.6929548,2.2022622,1.4760511,1319,,,,,
4,4,1.7872648,2.0742798,1.4793882,1320,,,,,
4,4,1.9172814,1.6824889,1.3207877,1321,,,,,
4,4,1.9634652,1.6817802,1.4853699,1322,,,,,
4,4,1.817172,1.1369147,1.0394018,1323,,,,,
4,4,1.8706454,1.9695326,1.3007991,1324,,,,,
4,4,2.02324,1.7902857,1.1166513,1325,,,,,
4,4,0.80274,2.4716911,0.6446179,1326,,,,,
4,4,1.063329,2.501002,0.4643467,1327,,,,,
4,4,1.1356355,2.343217,0.88140917,1328,,,,,
4,4,0.70139945,2.0956383,0.5439932,1329,,,,,
4,4,1.3522867,2.449881,0.80600667,1330,,,,,
4,4,1.3672918,2.2302368,1.0383321,1331,,,,,
4,4,1.4566199,2.6643639,0.9467594,1332,,,,,
4,4,1.2177672,2.7546487,1.1607461,1333,,,,,
4,4,1.160387,2.6760015,0.93641937,1334,,,,,
4,4,1.3495629,2.6934552,0.88031423,1335,,,,,
4,4,1.5745357,2.7899678,1.0727904,1336,,,,,
4,4,1.5554297,2.7046201,1.2519052,1337,,,,,
4,4,1.7792895,2.717262,0.85962266,1338,,,,,
4,4,1.4349452,2.5399804,1.450788,1339,,,,,
4,4,1.6641154,2.915532,1.176635,1340,,,,,
4,4,1.5461404,2.799807,1.1044564,1341,,,,,
4,4,1.5812979,2.4996376,1.2718112,1342,,,,,
4,4,1.4685011,2.6527967,1.5505626,1343,,,,,
4,4,1.6644461,2.4597113,1.3003905,1344,,,,,
4,4,1.5041155,2.5593262,1.3571844,1345,,,,,
4,4,1.5138285,2.7617376,1.4478447,1346,,,,,
4,4,1.7363908,2.8687596,1.2782867,1347,,,,,
4,4,1.5743337,2.0920804,1.2859628,1348,,,,,
4,4,1.4062331,2.5940986,1.5761802,1349,,,,,
4,4,1.8274496,2.2821534,1.1921909,1350,,,,,
4,4,1.6578051,1.6945286,1.3310843,1351,,,,,
4,4,1.5510566,2.3209782,1.3565252,1352,,,,,
4,4,1.4158233,2.016364,1.3467653,1353,,,,,
4,4,1.6647332,2.270824,1.4725041,1354,,,,,
4,4,1.9938595,1.9049093,1.2922336,1355,,,,,
4,4,1.9183526,1.7217808,1.4994016,1356,,,,,
4,4,1.9648803,1.3072912,1.0633125,1357,,,,,
4,4,1.9492877,2.1932757,1.3228595,1358,,,,,
4,4,1.9452677,1.8146114,1.0990429,1359,,,,,
4,4,0.87516797,2.1967096,0.54734206,1360,,,,,
4,4,0.9748465,2.3937652,0.42998785,1361,,,,,
4,4,1.1242278,1.9839325,0.7521652,1362,,,,,
4,4,0.66023004,1.7564046,0.46123374,1363,,,,,
4,4,1.2421703,2.1629395,0.6441075,1364,,,,,
4,4,1.2824231,1.8785918,0.9204068,1365,,,,,
4,4,1.4609716,2.194045,0.92574215,1366,,,,,
4,4,1.0874324,2.5881815,1.045468,1367,,,,,
4,4,1.2401595,2.4855826,0.88424194,1368,,,,,
4,4,1.4198445,2.5862155,0.8381316,1369,,,,,
4,4,1.4275331,2.4878664,1.0410879,1370,,,,,
4,4,1.589396,2.6838963,1.1518167,1371,,,,,
4,4,1.8641702,2.7132597,0.73034143,1372,,,,,
4,4,1.426729,2.666769,1.3592125,1373,,,,,
4,4,1.667835,2.7622516,1.1224381,1374,,,,,
4,4,1.5055169,2.472912,1.1298565,1375,,,,,
4,4,1.6078284,2.4472632,1.1989667,1376,,,,,
